entity,n-revs
vllm/transformers_utils/configs/minimax_text_01.py,3
tests/kernels/attention/test_pack_unpack_triton.py,3
tests/models/language/pooling_mteb_test/mteb_score_utils.py,3
docs/models/hardware_supported_models/cpu.md,3
docs/design/v1/prefix_caching.md,3
examples/online_serving/run_cluster.sh,3
.buildkite/scripts/tpu/config_v6e_1.env,3
docs/source/features/quantization/int4.md,3
examples/pooling/score/convert_model_to_seq_cls.py,3
examples/offline_inference/basic/basic.py,3
tests/detokenizer/test_stop_reason.py,3
tests/kernels/test_machete_mm.py,3
benchmarks/structured_schemas/structured_schema_1.json,3
plot/plot_normalized_latency.py,3
.buildkite/nightly-benchmarks/tests/latency-tests-cpu.json,3
csrc/quantization/cutlass_w8a8/c3x/scaled_mm_blockwise_sm120_fp8_dispatch.cuh,3
tests/neuron/1_core/test_rotary_embedding.py,3
vllm/utils/cache.py,3
vllm/utils/network_utils.py,3
docs/getting_started/installation/cpu.apple.inc.md,3
.buildkite/test_areas/misc.yaml,3
docs/cli/serve.md,3
csrc/cpu/cpu_types_vxe.hpp,3
cmake/external_projects/qutlass.cmake,3
.buildkite/lm-eval-harness/configs/DeepSeek-V2-Lite-Chat.yaml,3
vllm/triton_utils/libentry.py,3
tests/entrypoints/openai/tool_parsers/test_gigachat3_tool_parser.py,3
docs/features/custom_arguments.md,3
cacheflow/master/frontend.py,3
docs/cli/chat.md,3
tests/models/language/generation/test_granite.py,3
vllm/v1/worker/gpu/spec_decode/rejection_sample.py,3
csrc/punica/bgmv/bgmv_bf16_bf16_bf16.cu,3
vllm/_bc_linter.py,3
csrc/cpu/activation.cpp,3
tests/entrypoints/test_harmony_utils.py,3
vllm/transformers_utils/configs/dotsocr.py,3
tests/models/decoder_only/language/test_gptq_marlin_24.py,3
examples/offline_inference/pooling/ner.py,3
csrc/quantization/fp8_e5m2_kvcache/quant_utils.cuh,3
vllm/distributed/ec_transfer/ec_connector/factory.py,3
docs/source/serving/deploying_with_k8s.rst,3
tests/models/language/pooling/test_cross_encoder.py,3
tests/kv_transfer/test_disagg.py,3
examples/openai_api_client_for_multimodal.py,3
tests/fastsafetensors_loader/test_fastsafetensors_loader.py,3
benchmarks/auto_tune.sh,3
tests/evals/gsm8k/conftest.py,3
tests/kernels/quantization/test_cutlass_w4a8_moe.py,3
vllm/model_executor/layers/fused_moe/router/custom_routing_router.py,3
csrc/moe/marlin_moe_wna16/.gitignore,3
csrc/cutlass_extensions/torch_utils.hpp,3
examples/online_serving/utils.py,3
tests/async_engine/conftest.py,3
tests/distributed/test_nccl_symm_mem_allreduce.py,3
tests/kv_transfer/disagg_test.py,3
examples/offline_inference/cpu_offload_lmcache.py,3
docs/source/quantization/int8.rst,3
.buildkite/lm-eval-harness/configs/Qwen2-1.5B-Instruct-W8A16-compressed-tensors.yaml,3
vllm/v1/engine/exceptions.py,3
tests/tools/test_config_validator.py,3
examples/offline_inference_mlpspeculator.py,3
docs/deployment/frameworks/lobe-chat.md,3
vllm/v1/attention/backends/flash_attn_diffkv.py,3
.buildkite/lm-eval-harness/configs/Meta-Llama-4-Maverick-17B-128E-Instruct-FP8.yaml,3
tests/models/language/generation/test_granitemoehybrid.py,3
vllm/model_executor/layers/fused_moe.py,3
tests/models/test_ultravox.py,3
vllm/distributed/device_communicators/neuron_communicator.py,3
tests/evals/gpt_oss/test_gpqa_correctness.py,3
.github/workflows/scripts/create_release.js,3
vllm/model_executor/models/mistral_large_3_eagle.py,3
vllm/plugins/lora_resolvers/README.md,3
tests/entrypoints/pooling/openai/test_pooling.py,3
csrc/sparse/cutlass/sparse_compressor_c3x.cu,3
tests/neuron/1_core/test_neuron_quant.py,3
docs/source/getting_started/gaudi-installation.rst,3
csrc/punica/bgmv/bgmv_fp32_bf16_bf16.cu,3
vllm/benchmarks/utils.py,3
tests/reasoning/test_glm4_moe_reasoning_parser.py,3
tests/kv_transfer/test_module.py,3
tests/models/language/pooling_mteb_test/test_intfloat.py,3
tools/vllm-tpu/build.sh,3
tests/test_logprobs.py,3
examples/offline_inference/torchrun_dp_example.py,3
tests/neuron/2_core/test_eagle.py,3
tests/models/decoder_only/vision_language/test_llava_next_video.py,3
examples/others/lmcache/disagg_prefill_lmcache_v1/disagg_proxy_server.py,3
csrc/quantization/gptq_marlin/marlin.cuh,3
docs/contributing/deprecation_policy.md,3
tests/models/decoder_only/vision_language/test_minicpmv.py,3
.buildkite/scripts/tpu/quantized_v6e_1.env,3
examples/logging_configuration.md,3
examples/online_serving/retrieval_augmented_generation_with_langchain.py,3
vllm/entrypoints/pooling/__init__.py,3
csrc/punica/bgmv/bgmv_fp16_fp16_fp16.cu,3
csrc/type_convert.cuh,3
examples/offline_inference/basic/README.md,3
docs/cli/complete.md,3
vllm/model_executor/models/transformers/causal.py,3
tests/entrypoints/openai/test_protocol.py,3
vllm/vllm_flash_attn/__init__.py,3
tests/v1/generation/test_rms_norm_batch_invariant.py,3
vllm/transformers_utils/configs/starcoder2.py,3
vllm/model_executor/layers/rotary_embedding/ntk_scaling_rope.py,3
csrc/attention/attention_dtypes.h,3
vllm/model_executor/layers/quantization/kernels/__init__.py,3
csrc/sparse/cutlass/sparse_compressor_entry.cu,3
vllm/model_executor/layers/quantization/kernels/machete.py,3
examples/tool_chat_template_phi4_mini.jinja,3
examples/offline_inference/prompt_embed_inference.py,3
vllm/entrypoints/pooling/classify/api_router.py,3
vllm/lora/ops/triton_ops/README_TUNING.md,3
tests/quantization/test_autogptq_marlin_configs.py,3
tests/reasoning/test_olmo3_reasoning_parser.py,3
tests/entrypoints/openai/test_serving_chat_stream_harmony.py,3
Dockerfile.rocm_base,3
examples/offline_inference/gguf_inference.py,3
vllm/model_executor/layers/fla/ops/wy_fast.py,3
tools/ep_kernels/configure_system_drivers.sh,3
.buildkite/nightly-benchmarks/tests/throughput-tests-cpu.json,3
tests/entrypoints/test_ssl_cert_refresher.py,3
csrc/punica/bgmv/bgmv_fp32_fp16_fp16.cu,3
tests/config/test_multimodal_config.py,3
docs/cli/bench/latency.md,3
tests/tokenization/test_do_lower_case.py,3
docs/source/models/adding_model.md,3
docs/source/usage/multimodal_inputs.md,3
vllm/entrypoints/openai/tool_parsers/ernie45_tool_parser.py,3
vllm/distributed/eplb/policy/default.py,3
tests/utils_/test_torch_utils.py,3
docs/source/assets/contributing/dockerfile-stages-dependency.png,3
tests/entrypoints/pooling/openai/test_vision_embedding.py,3
tests/distributed/test_parallel_state.py,3
tests/models/decoder_only/language/test_gptq_marlin.py,3
csrc/quantization/gptq/qdq_4.cuh,3
examples/online_serving/chart-helm/values.yaml,3
.buildkite/nightly-benchmarks/scripts/launch-server.sh,3
csrc/quantization/machete/machete_prepack_kernel.cuh,3
vllm/distributed/kv_transfer/kv_connector/v1/lmcache_integration/utils.py,3
tests/neuron/1_core/test_cache.py,3
docs/source/serving/faq.rst,3
docs/source/_templates/sections/header.html,3
vllm/entrypoints/pooling/score/api_router.py,3
examples/production_monitoring/Otel.md,3
tests/models/encoder_decoder/audio_language/test_whisper.py,3
.github/workflows/cancel_fastcheck_when_ready.yml,3
tests/entrypoints/openai/test_vision_embeds.py,3
tests/v1/kv_connector/unit/test_lmcache_integration.py,3
tests/entrypoints/pooling/openai/test_score.py,3
vllm/model_executor/layers/ops/rand.py,3
csrc/moe/dynamic_4bit_int_moe_cpu.cpp,3
tests/core/conftest.py,3
tests/kernels/attention/test_cpu_attn.py,3
vllm/lora/punica_wrapper/__init__.py,3
tests/v1/shutdown/test_processor_error.py,3
vllm/transformers_utils/configs/minimax_vl_01.py,3
docs/source/getting_started/installation/cpu/index.md,3
tests/v1/worker/test_gpu_profiler.py,3
csrc/layernorm.cpp,3
vllm/v1/sample/ops/logprobs.py,3
examples/template_florence2.jinja,3
tests/reasoning/test_granite_reasoning_parser.py,3
examples/online_serving/retrieval_augmented_generation_with_llamaindex.py,3
tests/entrypoints/pooling/openai/test_embedding_dimensions.py,3
tests/models/quantization/test_gptq_bitblas.py,3
cacheflow/decoding.py,3
tests/kernels/test_semi_structured.py,3
tests/kv_transfer/test_lookup_buffer.sh,3
csrc/quantization/gptq_allspark/allspark_repack.cu,3
vllm/distributed/kv_transfer/kv_connector_agent.py,3
tests/entrypoints/pooling/embed/test_offline.py,3
tests/kernels/test_cutlass_moe.py,3
tests/neuron/1_core/test_neuron_model_runner.py,3
tests/kernels/attention/conftest.py,3
.buildkite/performance-benchmarks/scripts/run-performance-benchmarks.sh,3
csrc/punica/bgmv/vec_dtypes.cuh,3
tests/v1/attention/test_attention_backends_selection.py,3
tests/model_executor/model_loader/fastsafetensors_loader/test_weight_utils.py,3
"vllm/model_executor/layers/fused_moe/configs/E=8,N=7168,device_name=NVIDIA_H100_80GB_HBM3,dtype=float8.json",3
csrc/quantization/vectorization_utils.cuh,3
benchmarks/kernels/deepgemm/README.md,3
tests/v1/attention/test_mamba_selectors.py,3
cacheflow/server/tokenizer_utils.py,3
csrc/quantization.cpp,3
vllm/entrypoints/pooling/base/protocol.py,3
tests/config/test_config_generation.py,3
tools/flashinfer-build.sh,3
vllm/v1/worker/gpu/sample/min_p.py,3
examples/online_serving/openai_embedding_matryoshka_fy.py,3
tests/entrypoints/pooling/openai/test_embedding_long_text.py,3
examples/openai_embedding_client.py,3
vllm/model_executor/layers/quantization/qutlass_utils.py,3
vllm/v1/core/specialized_manager.py,3
docs/contributing/ci-failures.md,3
tests/entrypoints/test_openai_chat.py,3
tests/models/decoder_only/language/test_phimoe.py,3
docs/cli/bench/sweep/serve.md,3
tests/compile/fullgraph/test_basic_correctness.py,3
examples/offline_inference/automatic_prefix_caching.py,3
.buildkite/test_areas/attention.yaml,3
vllm/model_executor/layers/pooler/seqwise/heads.py,3
tests/entrypoints/openai/test_lora_lineage.py,3
docs/examples/README.md,3
examples/online_serving/dashboards/perses/performance_statistics.yaml,3
docs/source/performance_benchmark/benchmarks.rst,3
csrc/cpu/layernorm.cpp,3
vllm/model_executor/layers/quantization/utils/marlin_24_perms.py,3
examples/offline_inference/pixtral.py,3
tests/entrypoints/openai/test_messages.py,3
vllm/model_executor/models/na_vit.py,3
tests/v1/kv_offload/test_cpu_manager.py,3
csrc/punica/punica_ops.h,3
tests/engine/test_stop_checker.py,3
mypy.ini,3
vllm/model_executor/layers/quantization/kernels/mixed_precision/conch.py,3
vllm/transformers_utils/configs/lfm2_moe.py,3
tests/kernels/attention/test_flashinfer_trtllm_decode_attention.py,3
docs/source/serving/deploying_with_k8s.md,3
tests/entrypoints/openai/reasoning_parsers/utils.py,3
tests/compile/conftest.py,3
vllm/v1/worker/ec_connector_model_runner_mixin.py,3
docs/source/serving/tensorizer.rst,3
tests/models/language/pooling_mteb_test/test_snowflake_arctic_embed.py,3
vllm/config/profiler.py,3
docs/source/dev/engine/llm_engine.rst,3
docs/source/usage/tool_calling.md,3
tests/v1/test_kv_sharing.py,3
tests/entrypoints/pooling/correctness/test_mteb_embed.py,3
vllm/v1/engine/async_stream.py,3
cacheflow/parallel_utils/tensor_parallel/layers.py,3
examples/production_monitoring/README.md,3
tests/models/decoder_only/vision_language/test_paligemma.py,3
tests/v1/kv_connector/nixl_integration/run_tpu_edge_case_test.sh,3
docs/source/features/quantization/fp8_e4m3_kvcache.md,3
tests/lora/test_gptoss.py,3
tests/models/language/pooling_mteb_test/test_nomic.py,3
csrc/moe/marlin_kernels/marlin_moe_kernel_ku8b128.h,3
vllm/entrypoints/serve/__init__.py,3
vllm/model_executor/layers/quantization/utils/marlin_perms.py,3
.buildkite/lm-eval-harness/run-tests.sh,3
examples/fp8/quantizer/README.md,3
tests/compile/fullgraph/test_full_cudagraph.py,3
docs/design/automatic_prefix_caching.md,3
docs/source/getting_started/installation/ai_accelerator/index.md,3
tests/benchmarks/sweep/test_serve_sla.py,3
tests/models/test_blip2.py,3
examples/online_serving/disaggregated_serving/moriio_toy_proxy_server.py,3
csrc/quantization/fp8/fp8_cuda_kernels.cu,3
vllm/entrypoints/openai/chat_completion/api_router.py,3
tests/entrypoints/pooling/llm/test_reward.py,3
docs/source/serving/metrics.rst,3
.buildkite/run-multi-node-test.sh,3
vllm/entrypoints/openai/responses/api_router.py,3
.github/ISSUE_TEMPLATE/500-feature request.yml,3
vllm/utils/hashing.py,3
vllm/triton_utils/custom_cache_manager.py,3
tests/kernels/moe/test_silu_mul_per_token_group_quant_fp8_colmajor.py,3
tests/models/decoder_only/vision_language/test_intern_vit.py,3
tests/v1/test_request.py,3
vllm/model_executor/model_loader/online_quantization.py,3
vllm/entrypoints/serve/disagg/serving.py,3
vllm/model_executor/layers/quantization/inc.py,3
examples/offline_inference/logits_processor/custom_req.py,3
requirements/neuron.txt,3
tests/models/decoder_only/language/test_modelopt.py,3
tests/models/quantization/test_bitblas.py,3
tests/standalone_tests/lazy_imports.py,3
tests/kernels/test_rand.py,3
vllm/model_executor/models/transformers/legacy.py,3
docs/source/usage/spec_decode.md,3
tests/v1/kv_connector/unit/test_config.py,3
tests/v1/core/test_kv_sharing.py,3
tests/entrypoints/llm/test_score.py,3
tests/detokenizer/test_stop_checker.py,3
vllm/worker/spec_decode/multi_step_worker.py,3
.buildkite/download-images.sh,3
vllm/transformers_utils/configs/aria.py,3
docs/source/getting_started/installation/hpu-gaudi.md,3
tests/entrypoints/openai/test_enable_force_include_usage.py,3
csrc/moe/moe_ops.cpp,3
tests/kernels/attention/test_flashinfer_mla_decode.py,3
vllm/model_executor/models/hunyuan_v1_moe.py,3
examples/openai_chatcompletion_client.py,3
.buildkite/lm-eval-harness/configs/Meta-Llama-3-8B-Instruct-FP8-compressed-tensors.yaml,3
cacheflow/models/gpt_neox.py,3
tests/entrypoints/pooling/openai/test_classification.py,3
vllm/model_executor/models/exaone_moe.py,3
docs/source/quantization/fp8_e5m2_kvcache.rst,3
tests/v1/kv_connector/unit/test_kv_load_failure_recovery.py,3
vllm/model_executor/guided_decoding/reasoner/deepseek_reasoner.py,3
tests/benchmarks/test_throughput_cli.py,3
vllm/model_executor/layers/fused_moe/fallback.py,3
vllm/tokenizers/hf.py,3
tests/test_version.py,3
docs/source/getting_started/cpu-installation.md,3
vllm/executor/hpu_executor.py,3
tests/models/language/pooling/test_st_projector.py,3
examples/other/logging_configuration.md,3
tests/kernels/core/test_rotary_embedding_mla_cache_fused.py,3
vllm/v1/worker/gpu/sample/logit_bias.py,3
tests/models/test_compressed_tensors.py,3
tests/models/multimodal/pooling/test_clip.py,3
docs/source/serving/deploying_with_kserve.rst,3
examples/online_serving/elastic_ep/serve_deepseek_v2.sh,3
vllm/v1/kv_offload/abstract.py,3
.github/workflows/shellcheck.yml,3
docs/configuration/env_vars.md,3
tests/model_executor/model_loader/test_registry.py,3
tests/neuron/1_core/test_block_table.py,3
tests/detokenizer/conftest.py,3
examples/paligemma_example.py,3
tests/data/test_config.yaml,3
vllm/model_executor/models/jais2.py,3
vllm/transformers_utils/configs/olmo3.py,3
vllm/model_executor/models/eagle2_5_vl.py,3
tests/entrypoints/openai/test_mp_api_server.py,3
vllm/model_executor/layers/pooler/tokwise/heads.py,3
vllm/model_executor/guided_decoding/reasoner/reasoner.py,3
tests/models/quantization/test_modelopt.py,3
vllm/config/kv_events.py,3
docs/source/contributing/vulnerability_management.md,3
csrc/cpu/cpu_types_vsx.hpp,3
vllm/config/speech_to_text.py,3
tests/models/test_chameleon.py,3
vllm/benchmarks/sweep/cli.py,3
tests/models/language/pooling/test_extract_hidden_states.py,3
.github/ISSUE_TEMPLATE/700-performance-discussion.yml,3
examples/pooling/pooling/vision_language_pooling.py,3
vllm/transformers_utils/configs/speculators/algos.py,3
tests/kernels/quantization/test_awq_marlin.py,2
tests/v1/ec_connector/integration/run_epd_correctness_test.sh,2
.buildkite/nightly-benchmarks/sample.yaml,2
examples/tool_chat_template_llama3.1_json.jinja,2
playground/streaming_fastapi_worker.py,2
examples/openai_audio_api_client.py,2
plot/plot_stats.py,2
cacheflow/worker/models/model_utils.py,2
csrc/quantization/fp8/amd/hip_float8.h,2
vllm/distributed/device_communicators/mnnvl_compat.py,2
docs/source/api/model/adapters.md,2
vllm/model_executor/models/motif.py,2
vllm/entrypoints/serve/tokenize/protocol.py,2
csrc/punica/type_convert.h,2
vllm/transformers_utils/chat_templates/template_minicpmv45.jinja,2
tests/kernels/activation.py,2
vllm/model_executor/layers/mamba/ops/layernorm_gated.py,2
tests/v1/shutdown/utils.py,2
examples/offline_inference_pixtral.py,2
vllm/utils/registry.py,2
tests/entrypoints/pooling/classify/test_online_vision.py,2
vllm/entrypoints/openai/translations/speech_to_text.py,2
tests/entrypoints/openai/test_mp_crash.py,2
vllm/model_executor/layers/pooler/tokwise/methods.py,2
tests/kernels/quantization/test_scaled_mm_kernel_selection.py,2
"vllm/model_executor/layers/fused_moe/configs/E=8,N=4096,device_name=NVIDIA_H100_80GB_HBM3,dtype=float8.json",2
vllm/tool_parsers/functiongemma_tool_parser.py,2
examples/offline_inference_encoder_decoder.py,2
examples/pooling/score/online_using_template.py,2
tests/evals/gsm8k/configs/moe-refactor/Qwen3-30B-A3B-NvFp4-CT-fi-cutlass-dp-ep.yaml,2
examples/offline_inference/pooling/multi_vector_retrieval.py,2
tests/tracing/__init__.py,2
vllm/model_executor/layers/shared_fused_moe/shared_fused_moe.py,2
tests/evals/gsm8k/configs/moe-refactor/Qwen3-30B-A3B-Fp8-AutoFp8-fi-trtllm.yaml,2
tests/evals/gsm8k/configs/moe-refactor/Qwen3-30B-A3B-Fp8-AutoFp8-triton.yaml,2
tests/tool_parsers/test_mistral_tool_parser.py,2
examples/online_serving/openai_responses_client_with_tools.py,2
tests/models/test_gguf_download.py,2
vllm/v1/worker/gpu/structured_outputs.py,2
vllm/v1/sample/ops/utils.py,2
vllm/entrypoints/serve/sleep/api_router.py,2
vllm/entrypoints/grpc_server.py,2
docs/source/models/generative_models.rst,2
tests/kernels/quantization/test_mxfp4_qutlass.py,2
tests/models/fixtures/pixtral_chat.pickle,2
docker/Dockerfile.hpu,2
benchmarks/kernels/benchmark_cutlass_moe_nvfp4.py,2
vllm/compilation/compile_context.py,2
vllm/benchmarks/sweep/server.py,2
docs/source/getting_started/arm-installation.rst,2
vllm/utils/collection_utils.py,2
"vllm/model_executor/layers/fused_moe/configs/E=1,N=3072,device_name=NVIDIA_H100_80GB_HBM3.json",2
vllm/v1/executor/__init__.py,2
examples/offline_inference/kv_load_failure_recovery/prefill_example.py,2
docs/cli/bench/mm_processor.md,2
cacheflow/model_executor/parallel_utils/__init__.py,2
vllm/benchmarks/sweep/sla_sweep.py,2
examples/run_cluster.sh,2
tests/entrypoints/pooling/embed/test_correctness_mteb.py,2
tests/entrypoints/test_server_oot_registration.py,2
vllm/transformers_utils/configs/kimi_linear.py,2
docs/api/vllm/.meta.yml,2
tests/models/multimodal/generation/test_keye.py,2
