entity,soc
tests/lora/test_lora_bias_e2e.py,1335
tests/models/encoder_decoder/language/test_bart.py,1333
vllm/entrypoints/openai/reasoning_parsers/abs_reasoning_parsers.py,1332
tests/kernels/test_cascade_flash_attn.py,1331
tests/models/decoder_only/language/test_modelopt.py,1330
tests/kernels/test_cutlass_2of4_sparse.py,1330
tests/kernels/test_fused_quant_layernorm.py,1329
tests/entrypoints/openai/reasoning_parsers/test_deepseekr1_reasoning_parser.py,1328
tests/entrypoints/openai/reasoning_parsers/utils.py,1325
vllm/transformers_utils/tokenizer_group/__init__.py,1320
tests/lora/test_jamba.py,1317
benchmarks/benchmark_serving_guided.py,1317
vllm/transformers_utils/tokenizer_group/ray_tokenizer_group.py,1314
examples/offline_inference/distributed.py,1311
vllm/platforms/openvino.py,1310
vllm/model_executor/model_loader/openvino.py,1288
vllm/transformers_utils/tokenizer_group/tokenizer_group.py,1287
tests/models/embedding/language/test_embedding.py,1285
tests/kernels/test_mamba_ssm.py,1278
tests/kernels/test_int8_quant.py,1276
docs/source/models/supported_models.md,1272
examples/offline_inference/vision_language_pooling.py,1259
vllm/model_executor/models/glm4_vision_encoder.py,1242
docs/contributing/model/transcription.md,1239
vllm/attention/backends/registry.py,1234
tests/kernels/test_marlin_gemm.py,1229
tests/compile/utils.py,1228
tests/models/decoder_only/language/test_mamba.py,1226
tests/models/decoder_only/language/test_models.py,1224
tests/multimodal/test_processor_kwargs.py,1217
tests/kernels/conftest.py,1209
benchmarks/kernels/bench_per_token_quant_fp8.py,1206
vllm/model_executor/models/xverse.py,1205
benchmarks/kernels/benchmark_reshape_and_cache.py,1197
docs/contributing/model/multimodal.md,1193
tests/engine/output_processor/test_multi_step.py,1192
collect_env.py,1182
tests/models/embedding/language/test_cls_models.py,1178
vllm/v1/attention/backends/rocm_aiter_unified_attn.py,1174
tests/kernels/test_causal_conv1d.py,1170
tests/models/decoder_only/language/test_fp8.py,1168
tests/kernels/test_fp8_quant.py,1164
tests/engine/test_skip_tokenizer_init.py,1147
tests/models/decoder_only/language/test_mistral.py,1140
vllm/transformers_utils/tokenizer_group/base_tokenizer_group.py,1137
tests/engine/test_custom_executor.py,1132
benchmarks/kernels/benchmark_trtllm_prefill_attention.py,1127
benchmarks/kernels/benchmark_trtllm_decode_attention.py,1123
vllm/v1/engine/mm_input_mapper.py,1118
vllm/profiler/__init__.py,1118
tests/models/decoder_only/language/test_jamba.py,1115
vllm/executor/gpu_executor.py,1107
tests/kernels/test_block_fp8.py,1099
tests/models/decoder_only/language/test_granite.py,1097
tests/kernels/test_awq_triton.py,1095
tests/models/embedding/language/test_scoring.py,1093
tests/engine/test_detokenization.py,1091
vllm/model_executor/layers/quantization/quark/schemes/quark_ocp_mx.py,1090
vllm/lora/ops/triton_ops/sgmv_shrink.py,1090
vllm/lora/ops/triton_ops/sgmv_expand.py,1090
vllm/attention/backends/openvino.py,1090
tests/model_executor/weight_utils.py,1090
tests/kernels/test_utils.py,1090
tests/entrypoints/openai/test_accuracy.py,1089
docs/source/models/supported_models.rst,1088
tests/models/encoder_decoder/vision_language/test_broadcast.py,1087
benchmarks/kernels/benchmark_device_communicators.py,1087
vllm/attention/backends/mla/utils.py,1084
tests/engine/test_stop_reason.py,1084
vllm/model_executor/layers/quantization/fp_quant.py,1082
tests/models/decoder_only/vision_language/test_h2ovl.py,1080
tests/kernels/test_awq.py,1080
tests/kernels/test_awq_marlin.py,1073
examples/offline_inference/florence2_inference.py,1072
vllm/compilation/reshapes.py,1068
tests/kv_transfer/disagg_test.py,1064
vllm/executor/ray_gpu_executor.py,1062
tests/models/decoder_only/vision_language/vlm_utils/custom_inputs.py,1062
vllm/transformers_utils/dynamic_module.py,1056
examples/online_serving/structured_outputs/structured_outputs.py,1056
tests/engine/output_processor/test_stop_checker.py,1054
vllm/transformers_utils/configs/lfm2_moe.py,1053
vllm/model_executor/models/deepseek_v3.py,1051
tests/kernels/test_ggml.py,1051
tests/models/decoder_only/vision_language/test_intern_vit.py,1050
tests/models/encoder_decoder/audio_language/test_whisper.py,1046
examples/offline_inference/gguf_inference.py,1045
tests/entrypoints/llm/test_init.py,1044
vllm/distributed/kv_transfer/kv_transfer_agent.py,1043
tests/kv_transfer/module_test.py,1043
tests/kernels/test_triton_decode_attention.py,1041
tests/models/decoder_only/language/test_phimoe.py,1040
tests/models/decoder_only/language/test_gptq_marlin_24.py,1039
tests/models/decoder_only/language/test_gptq_marlin.py,1039
python_only_dev.py,1039
examples/offline_inference/scoring.py,1039
examples/offline_inference/embedding.py,1039
examples/offline_inference/cpu_offload.py,1039
examples/offline_inference/cli.py,1039
examples/offline_inference/classification.py,1039
examples/offline_inference/chat.py,1039
examples/offline_inference/basic_with_model_default_sampling.py,1039
examples/offline_inference/arctic.py,1039
examples/offline_inference/aqlm_example.py,1039
tests/kernels/test_permute_cols.py,1037
tests/kernels/test_rotary_embedding.py,1036
tests/kernels/test_gptq.py,1036
tests/kernels/test_aqlm.py,1036
vllm/entrypoints/openai/reasoning_parsers/__init__.py,1033
tests/models/decoder_only/language/test_aqlm.py,1031
vllm/entrypoints/openai/serving_rerank.py,1029
docs/contributing/model/basic.md,1028
examples/other/tensorize_vllm_model.py,1026
vllm/lora/ops/triton_ops/bgmv_shrink.py,1025
vllm/lora/ops/triton_ops/bgmv_expand_slice.py,1025
vllm/lora/ops/triton_ops/bgmv_expand.py,1025
tests/neuron/test_prefix_prefill.py,1024
tests/runai_model_streamer/test_weight_utils.py,1023
tests/runai_model_streamer/test_runai_model_streamer_loader.py,1023
examples/offline_inference/pixtral.py,1023
vllm/transformers_utils/configs/olmo2.py,1021
vllm/v1/worker/dp_utils.py,1017
tests/v1/test_stats.py,1016
examples/online_serving/multi_instance_data_parallel.py,1016
vllm/triton_utils/custom_cache_manager.py,1015
examples/offline_inference/whisper.py,1015
tests/lora/test_punica_ops_variation.py,1014
tests/lora/test_punica_ops_sizes.py,1014
tests/kernels/test_mha_attn.py,1013
tests/standalone_tests/lazy_torch_compile.py,1011
examples/offline_inference/basic.py,1011
benchmarks/multi_turn/benchmark_serving_multi_turn.py,1011
docs/design/logits_processors.md,991
tests/kernels/moe/test_ocp_mx_moe.py,989
vllm/executor/cpu_executor.py,978
vllm/compilation/base_static_graph.py,978
examples/online_serving/pooling/openai_chat_embedding_client_for_multimodal.py,978
docs/features/custom_logitsprocs.md,976
vllm/compilation/partition_rules.py,974
vllm/model_executor/layers/fused_moe/shared_fused_moe.py,973
vllm/model_executor/models/paddleocr_vl.py,970
.gitignore,970
examples/offline_inference/logits_processor/custom.py,966
examples/offline_inference/kv_load_failure_recovery/rogue_shared_storage_connector.py,966
examples/offline_inference/logits_processor/custom_req_init.py,965
examples/offline_inference/logits_processor/custom_req.py,965
tests/ci_envs.py,964
vllm/model_executor/layers/quantization/utils/ocp_mx_utils.py,960
format.sh,959
benchmarks/kernels/benchmark_per_token_group_quant.py,958
benchmarks/multi_turn/bench_dataset.py,952
vllm/utils/cache.py,950
vllm/model_executor/models/flex_olmo.py,950
vllm/config/speech_to_text.py,950
benchmarks/multi_turn/convert_sharegpt_to_openai.py,949
vllm/config/kv_events.py,947
examples/online_serving/pooling/cohere_rerank_client.py,943
docs/serving/openai_compatible_server.md,930
docs/source/serving/openai_compatible_server.md,911
docs/source/index.rst,893
csrc/cache_kernels.cu,886
vllm/model_executor/models/openpangu.py,881
vllm/model_executor/models/ouro.py,867
vllm/model_executor/models/deepseek_ocr.py,837
docs/source/index.md,820
Dockerfile,805
docs/source/contributing/model/multimodal.md,735
docs/features/multimodal_inputs.md,722
docs/features/reasoning_outputs.md,719
vllm/worker/embedding_model_runner.py,682
vllm/model_executor/models/afmoe.py,678
vllm/model_executor/models/minimax_m2.py,664
docs/deployment/docker.md,662
docs/features/tool_calling.md,650
docs/source/getting_started/quickstart.md,644
README.md,643
.buildkite/run-cpu-test.sh,641
docs/api/README.md,636
docs/source/models/pooling_models.md,631
vllm/v1/engine/input_processor.py,628
requirements/test.in,622
requirements/test.txt,621
docs/models/pooling_models.md,612
vllm/model_executor/models/hunyuan_vision.py,605
docs/source/models/generative_models.md,605
docs/design/plugin_system.md,603
.github/CODEOWNERS,588
csrc/cache.h,580
vllm/executor/neuron_executor.py,577
tests/entrypoints/test_openai_server.py,575
.buildkite/test-amd.yaml,570
csrc/moe/torch_bindings.cpp,568
vllm/model_executor/model_loader.py,561
requirements-dev.txt,554
docs/source/features/structured_outputs.md,546
vllm/model_executor/models/transformers/base.py,543
tests/compile/test_qk_norm_rope_fusion.py,538
docs/models/generative_models.md,537
docs/README.md,533
requirements-common.txt,532
csrc/attention/attention_kernels.cu,530
docs/getting_started/quickstart.md,523
docs/features/lora.md,520
vllm/model_executor/models/isaac.py,519
vllm/model_executor/models/kimi_linear.py,518
docs/source/serving/distributed_serving.md,513
docs/features/quantization/int4.md,511
docker/Dockerfile,509
vllm/entrypoints/pooling/score/serving.py,503
docs/features/compatibility_matrix.md,500
docs/features/quantization/quark.md,499
csrc/quantization/gptq_marlin/gptq_marlin.cu,494
docs/source/getting_started/installation.rst,491
.github/workflows/mypy.yaml,488
docs/features/quantization/README.md,484
docs/features/structured_outputs.md,479
.github/mergify.yml,474
vllm/model_executor/models/nemotron_parse.py,472
vllm/entrypoints/pooling/pooling/serving.py,467
docs/getting_started/installation/cpu.md,465
vllm/model_executor/models/glmasr.py,462
docs/features/quantization/int8.md,458
docs/features/quantization/fp8.md,457
requirements/docs.txt,456
docs/.nav.yml,452
csrc/cpu/torch_bindings.cpp,451
requirements/common.txt,450
csrc/pybind.cpp,449
vllm/tokenizers/registry.py,448
docs/deployment/frameworks/helm.md,443
docs/features/quantization/quantized_kvcache.md,441
docs/usage/troubleshooting.md,439
vllm/core/block_manager_v2.py,438
docs/source/features/compatibility_matrix.md,438
csrc/cpu/attention.cpp,437
vllm/model_executor/weight_utils.py,434
docs/source/getting_started/installation.md,434
docs/contributing/model/README.md,431
docs/usage/v1_guide.md,428
docs/source/contributing/profiling/profiling_index.md,424
docs/requirements-docs.txt,422
vllm/model_executor/models/mistral.py,421
tests/models/test_llava.py,420
vllm/model_executor/layers/attention.py,417
vllm/model_executor/models/qwen2_cls.py,416
docs/features/quantization/supported_hardware.md,412
tests/core/test_block_manager.py,410
docs/source/models/vlm.rst,410
docs/source/models/adding_model.rst,410
.readthedocs.yaml,410
docs/features/spec_decode.md,404
tests/lora/test_llama.py,401
docs/getting_started/installation/README.md,399
vllm/model_executor/models/mimo_v2_flash.py,398
docs/design/arch_overview.md,396
docs/configuration/conserving_memory.md,396
csrc/layernorm_kernels.cu,396
docs/deployment/frameworks/haystack.md,395
docs/deployment/k8s.md,394
vllm/model_executor/models/aquila.py,391
vllm/engine/ray_utils.py,389
csrc/activation_kernels.cu,387
.github/workflows/ruff.yml,386
docs/source/deployment/docker.md,385
vllm/model_executor/models/internlm.py,379
vllm/model_executor/parallel_utils/communication_op.py,378
docs/source/features/reasoning_outputs.md,378
cmake/cpu_extension.cmake,374
docs/contributing/benchmarks.md,373
vllm/model_executor/models/openpangu_mtp.py,372
docs/source/dev/multimodal/multimodal_index.rst,372
docs/source/contributing/dockerfile/dockerfile.md,370
docs/source/serving/multimodal_inputs.md,367
docs/deployment/nginx.md,364
vllm/executor/multiproc_gpu_executor.py,362
docs/features/quantization/bitblas.md,362
docs/deployment/frameworks/skypilot.md,362
vllm/model_executor/models/transformers/multimodal.py,361
csrc/pos_encoding_kernels.cu,361
vllm/model_executor/models/iquest_loopcoder.py,360
docs/getting_started/installation/gpu.md,359
docs/deployment/frameworks/retrieval_augmented_generation.md,359
examples/llm_engine_example.py,357
docs/source/features/quantization/index.md,356
docs/features/quantization/gptqmodel.md,356
docs/features/quantization/gguf.md,356
docs/features/quantization/auto_awq.md,356
docs/deployment/frameworks/cerebrium.md,356
vllm/reasoning/minimax_m2_reasoning_parser.py,355
vllm/model_executor/layers/quantization/squeezellm.py,354
docs/deployment/integrations/production-stack.md,352
docs/source/contributing/model/index.md,351
vllm/v1/core/scheduler_output.py,350
vllm/executor/xpu_executor.py,348
vllm/model_executor/layers/mamba/abstract.py,347
vllm/model_executor/layers/fused_moe/unquantized_fused_moe_method.py,347
docs/source/deployment/frameworks/index.md,347
requirements-test.txt,346
docs/deployment/frameworks/autogen.md,343
Dockerfile.rocm,343
vllm/executor/openvino_executor.py,342
docs/deployment/frameworks/litellm.md,341
tests/models/test_marlin.py,340
tests/models/multimodal/processing/test_transformers.py,339
docs/source/getting_started/quickstart.rst,339
docs/serving/integrations/langchain.md,339
docs/Makefile,337
docs/deployment/frameworks/dstack.md,336
tests/compile/distributed/test_sequence_parallelism.py,334
docs/source/models/extensions/index.md,333
docs/design/mm_processing.md,331
docs/source/getting_started/installation/cpu/x86.inc.md,327
csrc/cpu/cache.cpp,327
tests/tool_use/test_ernie45_moe_tool_parser.py,326
docs/source/serving/metrics.md,326
docs/source/deployment/integrations/index.md,326
docs/source/serving/integrations/index.md,323
benchmarks/kernels/benchmark_mrope.py,322
vllm/model_executor/models/phi4flash.py,321
docs/source/autodoc2_docstring_parser.py,317
docs/source/api/summary.md,317
docs/getting_started/installation/intel_gaudi.md,317
vllm/model_executor/input_metadata.py,316
vllm/executor/distributed_gpu_executor.py,316
tests/kernels/test_mamba_ssm_ssd.py,315
tests/kernels/test_mamba_mixer2.py,315
tests/entrypoints/openai/tool_parsers/test_olmo3_tool_parser.py,313
docs/models/extensions/runai_model_streamer.md,313
docs/source/serving/engine_args.md,312
docs/source/serving/offline_inference.md,310
docs/contributing/model/registration.md,310
tests/neuron/test_logits_processor.py,307
tests/lora/test_ultravox.py,306
docs/contributing/profiling.md,306
vllm/executor/tpu_executor.py,305
docs/source/features/quantization/supported_hardware.md,305
tests/lora/test_layer_variation.py,304
vllm/core/block_manager_v1.py,303
docs/features/disagg_prefill.md,301
docs/deployment/frameworks/streamlit.md,300
docs/design/moe_kernel_features.md,299
docs/source/models/enabling_multimodal_inputs.rst,297
vllm/model_executor/models/deepencoder.py,296
docs/source/deployment/frameworks/helm.md,296
vllm/v1/worker/gpu/attn_utils.py,294
vllm/model_executor/models/opencua.py,293
vllm/model_executor/models/lfm2_vl.py,293
tests/v1/engine/test_process_multi_modal_uuids.py,292
docs/source/design/kernel/paged_attention.md,289
examples/offline_inference_vision_language.py,288
docs/source/design/arch_overview.md,288
.buildkite/run-xpu-test.sh,288
docs/design/io_processor_plugins.md,285
vllm/v1/attention/backends/mla/rocm_aiter_mla_sparse.py,284
docs/source/serving/env_vars.md,284
vllm/model_executor/models/yi.py,282
docs/deployment/frameworks/dify.md,281
docs/deployment/frameworks/chatbox.md,281
docs/deployment/frameworks/anything-llm.md,279
csrc/dispatch_utils.h,279
vllm/model_executor/models/bagel.py,278
docs/serving/distributed_serving.md,278
tests/entrypoints/test_guided_processors.py,277
docs/contributing/model/tests.md,276
csrc/quantization/marlin/dense/marlin_cuda_kernel.cu,276
csrc/rocm/attention.cu,274
mkdocs.yaml,272
vllm/model_executor/models/molmo2.py,271
examples/offline_inference/spec_decode.py,271
tests/v1/kv_connector/unit/test_backwards_compatibility.py,270
tests/config/test_multimodal_config.py,269
csrc/moe/moe_ops.h,269
tests/v1/attention/test_rocm_attention_backends_selection.py,268
docs/deployment/frameworks/lws.md,268
docs/source/contributing/overview.md,267
vllm/distributed/kv_transfer/kv_connector/v1/mooncake_connector.py,266
requirements.txt,266
docs/design/kernel/paged_attention.md,266
requirements/nightly_torch_test.txt,265
csrc/quantization/cutlass_w8a8/scaled_mm_entry.cu,265
.github/workflows/publish.yml,265
docs/features/quantization/bnb.md,263
vllm/model_executor/models/whisper_utils.py,262
docs/source/getting_started/cpu-installation.rst,262
vllm/model_executor/models/voxtral_streaming.py,261
vllm/distributed/kv_transfer/kv_connector/v1/lmcache_integration/vllm_v1_adapter.py,261
tests/async_engine/test_chat_template.py,260
benchmarks/kernels/benchmark_activation.py,260
docs/usage/metrics.md,259
