module,revisions,code
tests/evals/gsm8k/configs/moe-refactor/Mixtral-8x7B-Fp8-AutoFp8-fi-cutlass.yaml,1,0
tests/renderers/test_mistral.py,1,76
vllm/v1/core/kv_cache_metrics.py,1,66
tests/evals/gsm8k/configs/moe-refactor-dp-ep/Qwen3-30B-A3B-NvFp4-CT-fi-cutedsl-deepep-ll.yaml,1,8
tests/v1/utils.py,1,72
tests/models/language/generation/conftest.py,1,15
vllm/benchmarks/sweep/startup.py,1,341
tests/models/language/pooling/test_all_pooling_plus_chunked_prefill.py,1,44
vllm/renderers/deepseek_v32.py,1,97
vllm/model_executor/layers/fla/__init__.py,1,0
vllm/tool_parsers/ernie45_tool_parser.py,1,179
examples/tool_chat_template_functiongemma.jinja,1,49
tests/quantization/test_mixed_precision.py,1,44
vllm/v1/worker/gpu/sample/prompt_logprob.py,1,164
tests/renderers/test_hf.py,1,417
examples/online_serving/opentelemetry/README.md,1,70
tests/evals/gsm8k/configs/moe-refactor-dp-ep/Qwen3-30B-A3B-NvFp4-ModelOpt-fi-cutedsl-deepep-ll.yaml,1,8
vllm/plugins/lora_resolvers/hf_hub_resolver.py,1,87
tests/models/multimodal/generation/test_voxtral_streaming.py,1,80
.buildkite/scripts/annotate-rocm-release.sh,1,43
csrc/quantization/cutlass_w4a8/get_group_starts.cuh,1,84
examples/online_serving/chart-helm/tests/deployment_test.yaml,1,133
tests/evals/gsm8k/configs/moe-refactor/Qwen3-30B-A3B-BF16-triton.yaml,1,5
.gemini/config.yaml,1,5
tests/entrypoints/sagemaker/test_sagemaker_handler_overrides.py,1,402
vllm/model_executor/models/bee.py,1,122
vllm/utils/nvtx_pytorch_hooks.py,1,205
tests/models/fixtures/audioflamingo3/expected_results_batched.json,1,1
examples/tool_chat_template_minimax_m1.jinja,1,82
csrc/cpu/cpu_attn_vec.hpp,1,201
tests/evals/gsm8k/configs/moe-refactor/Mixtral-8x7B-Fp8-AutoFp8-triton.yaml,1,5
tests/utils_/test_import_utils.py,1,25
.buildkite/test_areas/basic_correctness.yaml,1,16
examples/pooling/classify/classification_online.py,1,44
vllm/tool_parsers/llama_tool_parser.py,1,247
examples/template_falcon_180b.jinja,1,15
tests/v1/streaming_input/test_async_llm_streaming.py,1,113
tests/models/multimodal/processing/test_audioflamingo3.py,1,73
vllm/tool_parsers/pythonic_tool_parser.py,1,263
.buildkite/lm-eval-harness/configs/models-mm-small.txt,1,1
vllm/benchmarks/lib/__init__.py,1,0
vllm/v1/worker/gpu/lora_utils.py,1,36
tests/compile/README.md,1,4
tests/kernels/helion/test_helion_available.py,1,22
.buildkite/performance-benchmarks/tests/latency-tests-arm64-cpu.json,1,26
docs/benchmarking/README.md,1,5
examples/tool_chat_template_granite_20b_fc.jinja,1,120
.buildkite/lm-eval-harness/configs/models-mm-large-h100.txt,1,1
examples/others/lmcache/README.md,1,37
.buildkite/scripts/hardware_ci/run-cpu-test-s390x.sh,1,6
tests/evals/gsm8k/configs/moe-refactor-dp-ep/Qwen3-30B-A3B-NvFp4-ModelOpt-fi-cutlass.yaml,1,8
tests/utils_/test_cache.py,1,94
tests/entrypoints/sagemaker/test_sagemaker_lora_adapters.py,1,126
vllm/renderers/protocol.py,1,37
tests/evals/gsm8k/configs/Qwen3-Next-FP8-EP2.yaml,1,11
csrc/quantization/gguf/moe_vec.cuh,1,304
vllm/multimodal/processing/__init__.py,1,24
vllm/v1/spec_decode/draft_model.py,1,208
examples/pooling/score/template/bge-reranker-v2-gemma.jinja,1,3
examples/pooling/score/template/qwen3_reranker.jinja,1,9
csrc/sparse/cutlass/sparse_compressor_c3x.cuh,1,63
tests/evals/gsm8k/configs/models-h200.txt,1,2
docs/features/mooncake_connector_usage.md,1,37
tests/reasoning/test_gptoss_reasoning_parser.py,1,103
tests/utils_/test_hashing.py,1,14
vllm/tool_parsers/glm47_moe_tool_parser.py,1,15
tests/config/test_model_arch_config.py,1,107
csrc/cpu/sgl-kernels/gemm_fp8.cpp,1,434
tests/prompts/example.txt,1,8
vllm/third_party/flashmla/__init__.py,1,0
csrc/quantization/machete/machete_interleaving_utils.cuh,1,20
docs/mkdocs/javascript/mathjax.js,1,18
csrc/quantization/w8a8/int8/per_token_group_quant.cu,1,10
vllm/entrypoints/serve/cache/api_router.py,1,29
vllm/model_executor/layers/pooler/tokwise/__init__.py,1,34
codecov.yml,1,9
.buildkite/test_areas/engine.yaml,1,23
tests/plugins_tests/test_stats_logger_plugins.py,1,55
docs/contributing/ci/nightly_builds.md,1,117
.buildkite/test_areas/quantization.yaml,1,37
tests/entrypoints/openai/responses/test_errors.py,1,56
tests/v1/distributed/test_hybrid_lb_dp.py,1,292
csrc/quickreduce/base.h,1,255
vllm/tool_parsers/step3_tool_parser.py,1,247
vllm/model_executor/models/exaone_moe_mtp.py,1,210
examples/tool_chat_template_deepseekv31.jinja,1,89
vllm/grpc/compile_protos.py,1,56
.buildkite/scripts/hardware_ci/run-gh200-test.sh,1,18
.buildkite/lm-eval-harness/configs/models-large-hopper.txt,1,1
benchmarks/benchmark_hash.py,1,81
vllm/model_executor/layers/quantization/utils/configs/README.md,1,2
vllm/utils/mem_constants.py,1,4
tests/evals/gsm8k/configs/moe-refactor/Llama-4-Scout-Fp8-ModelOpt-fi-trtllm.yaml,1,8
tests/evals/gsm8k/configs/moe-refactor/Mixtral-8x7B-BF16-triton.yaml,1,5
examples/template_falcon.jinja,1,13
examples/tool_chat_template_xlam_qwen.jinja,1,61
tests/v1/determinism/test_rms_norm_batch_invariant.py,1,191
vllm/tool_parsers/seed_oss_tool_parser.py,1,581
tests/model_executor/test_qwen3_omni.py,1,136
tests/v1/spec_decode/test_speculators_eagle3.py,1,47
.buildkite/test_areas/benchmarks.yaml,1,18
vllm/entrypoints/openai/translations/serving.py,1,143
.buildkite/lm-eval-harness/configs/Qwen2.5-VL-7B-Instruct.yaml,1,9
tests/models/language/generation/test_grok.py,1,35
vllm/v1/metrics/perf.py,1,809
tests/benchmarks/test_random_multimodal_dataset_video.py,1,276
tests/v1/streaming_input/test_scheduler_streaming.py,1,370
vllm/tool_parsers/gigachat3_tool_parser.py,1,176
vllm/distributed/kv_transfer/kv_connector/v1/moriio/moriio_engine.py,1,409
tests/v1/kv_connector/unit/test_cache_pollution_prevention.py,1,97
tests/evals/gsm8k/configs/moe-refactor-dp-ep/Qwen3-30B-A3B-Fp8-AutoFp8-deepgemm-deepep-ht.yaml,1,8
docs/deployment/integrations/kuberay.md,1,14
vllm/model_executor/layers/quantization/kernels/scaled_mm/rocm.py,1,94
.buildkite/image_build/image_build_cpu_arm64.sh,1,23
csrc/quantization/w8a8/cutlass/c3x/scaled_mm_blockwise_sm90_fp8_dispatch.cuh,1,146
vllm/tool_parsers/xlam_tool_parser.py,1,401
tools/install_torchcodec_rocm.sh,1,59
csrc/quantization/w8a8/int8/scaled_quant.cu,1,250
tests/evals/gsm8k/configs/moe-refactor-dp-ep/Qwen3-30B-A3B-NvFp4-CT-fi-cutlass.yaml,1,8
tests/multimodal/media/test_base.py,1,23
tests/models/language/pooling/conftest.py,1,16
tests/distributed/test_eplb_fused_moe_layer.py,1,237
vllm/entrypoints/serve/instrumentator/static/swagger-ui.css,1,1
.buildkite/scripts/ci-clean-log.sh,1,8
benchmarks/kernels/benchmark_fused_collective.py,1,922
tests/tool_parsers/test_glm4_moe_tool_parser.py,1,271
vllm/model_executor/layers/sparse_attn_indexer.py,1,264
.buildkite/scripts/trigger-ci-build.sh,1,175
tests/tool_parsers/test_jamba_tool_parser.py,1,260
tests/entrypoints/openai/tool_parsers/test_openai_tool_parser.py,1,259
examples/online_serving/openai_responses_client_with_mcp_tools.py,1,119
csrc/quantization/w8a8/cutlass/c3x/scaled_mm_sm100_fp8_dispatch.cuh,1,244
csrc/cutlass_extensions/epilogue/broadcast_load_epilogue_array_c3x.hpp,1,322
tests/evals/gsm8k/configs/moe-refactor/Mixtral-8x7B-BF16-fi-cutlass.yaml,1,7
.clang-format,1,19
.buildkite/ci_config.yaml,1,24
vllm/transformers_utils/configs/bagel.py,1,40
tests/evals/gsm8k/configs/moe-refactor-dp-ep/Qwen3-30B-A3B-NvFp4-ModelOpt-fi-trtllm.yaml,1,8
examples/pooling/embed/openai_embedding_long_text/client.py,1,245
.buildkite/performance-benchmarks/tests/throughput-tests-arm64-cpu.json,1,27
vllm/utils/counter.py,1,27
.buildkite/image_build/image_build_cpu.sh,1,26
vllm/model_executor/layers/quantization/kernels/mixed_precision/xpu.py,1,75
vllm/exceptions.py,1,20
csrc/cpu/cpu_attn_vec16.hpp,1,135
vllm/model_executor/models/mistral_large_3.py,1,47
examples/online_serving/dashboards/grafana/query_statistics.json,1,759
.buildkite/lm-eval-harness/configs/Qwen3-235B-A22B-Instruct-2507-FP8.yaml,1,14
vllm/model_executor/layers/pooler/seqwise/__init__.py,1,40
.github/.bc-linter.yml,1,16
vllm/entrypoints/cli/benchmark/startup.py,1,12
tests/reasoning/test_minimax_m2_reasoning_parser.py,1,181
tests/models/language/generation_ppl_test/test_qwen.py,1,10
csrc/cutlass_extensions/vllm_type_utils.cuh,1,33
tests/evals/gsm8k/configs/moe-refactor/Llama-4-Scout-Fp8-CT-vllm-cutlass.yaml,1,5
vllm/entrypoints/cli/benchmark/mm_processor.py,1,12
csrc/permute_cols.cu,1,65
tests/kernels/quantization/test_fp8_min_max_helper.py,1,35
vllm/tool_parsers/internlm2_tool_parser.py,1,179
vllm/model_executor/layers/quantization/kernels/scaled_mm/pytorch.py,1,132
tests/models/quantization/test_gpt_oss_attn_quantization.py,1,54
tests/tool_parsers/test_seed_oss_tool_parser.py,1,327
examples/pooling/score/using_template_offline.py,1,90
vllm/model_inspection.py,1,80
.buildkite/performance-benchmarks/performance-benchmarks-descriptions.md,1,47
tests/models/language/pooling/test_multi_vector_retrieval.py,1,37
csrc/cpu/sgl-kernels/moe_fp8.cpp,1,410
tests/tool_use/mistral/conftest.py,1,27
tests/evals/gsm8k/configs/moe-refactor/Qwen3-30B-A3B-NvFp4-CT-marlin.yaml,1,7
tests/v1/kv_connector/unit/test_error_propagation.py,1,106
tests/plugins/vllm_add_dummy_stat_logger/setup.py,1,11
vllm/model_executor/layers/pooler/__init__.py,1,3
csrc/custom_quickreduce.cu,1,99
tests/system_messages/sonnet3.5_nov2024.txt,1,36
vllm/model_executor/layers/pooler/activations.py,1,113
vllm/model_executor/layers/quantization/kernels/mixed_precision/cpu.py,1,96
vllm/distributed/eplb/policy/__init__.py,1,11
csrc/cpu/float_convert.hpp,1,83
vllm/transformers_utils/configs/tarsier2.py,1,3
examples/offline_inference/llm_engine_reset_kv.py,1,68
vllm/entrypoints/serve/rlhf/api_router.py,1,65
benchmarks/kernels/benchmark_2d_silu_mul_fp8_quant.py,1,178
benchmarks/kernels/bench_nvfp4_qutlass.py,1,159
examples/tool_chat_template_mistral.jinja,1,84
.buildkite/scripts/cherry-pick-from-milestone.sh,1,180
.buildkite/test_areas/weight_loading.yaml,1,24
examples/online_serving/chart-helm/tests/pvc_test.yaml,1,31
benchmarks/kernels/bench_mxfp4_qutlass.py,1,143
tests/evals/gsm8k/configs/moe-refactor/Qwen3-30B-A3B-NvFp4-CT-fi-cutlass.yaml,1,8
.buildkite/scripts/upload-rocm-wheels.sh,1,94
docs/training/trl.md,1,36
examples/tool_chat_template_deepseekv3.jinja,1,84
vllm/tool_parsers/olmo3_tool_parser.py,1,286
vllm/model_executor/layers/fla/ops/__init__.py,1,8
tests/evals/gsm8k/configs/moe-refactor-dp-ep/Qwen3-30B-A3B-Fp8-CT-Block-deepgemm-deepep-ht.yaml,1,8
vllm/grpc/__init__.py,1,4
examples/template_vlm2vec_qwen2vl.jinja,1,14
tests/reasoning/test_holo2_reasoning_parser.py,1,152
tools/profiler/nsys_profile_tools/vllm_engine_model.json,1,63
benchmarks/benchmark_prefix_block_hash.py,1,82
vllm/v1/worker/gpu/sample/output.py,1,8
examples/pooling/score/qwen3_reranker_offline.py,1,32
vllm/model_executor/layers/quantization/compressed_tensors/schemes/compressed_tensors_w4a16_mxfp4.py,1,77
benchmarks/kernels/benchmark_mla_k_concat.py,1,96
docs/mkdocs/javascript/edit_and_feedback.js,1,29
examples/template_chatglm2.jinja,1,16
tests/rocm/aiter/test_mla_fp8_support_check.py,1,70
csrc/mamba/mamba_ssm/static_switch.h,1,11
tests/v1/kv_connector/unit/test_invalid_blocks_correctness.py,1,267
tests/reasoning/test_minimax_m2_append_reasoning_parser.py,1,151
tests/config/test_config.yaml,1,4
.buildkite/image_build/image_build_hpu.sh,1,24
vllm/renderers/__init__.py,1,3
tests/v1/engine/test_abort_final_step.py,1,187
examples/online_serving/disaggregated_encoder/disagg_epd_proxy.py,1,415
docs/cli/.meta.yml,1,1
.github/workflows/scripts/env.sh,1,48
docs/mkdocs/javascript/slack_and_forum.js,1,42
examples/pooling/score/template/mxbai_rerank_v2.jinja,1,8
examples/tool_chat_template_glm4.jinja,1,47
vllm/transformers_utils/configs/hunyuan_vl.py,1,208
benchmarks/kernels/benchmark_fused_topk.py,1,78
tests/evals/gsm8k/configs/moe-refactor/Qwen3-30B-A3B-NvFp4-ModelOpt-fi-cutlass.yaml,1,8
tools/generate_versions_json.py,1,76
tests/tool_use/test_minimax_m2_tool_parser.py,1,91
.buildkite/test_areas/model_executor.yaml,1,17
.buildkite/lm-eval-harness/configs/models-small-rocm.txt,1,5
tests/models/language/generation_ppl_test/test_gpt.py,1,7
.github/scale-config.yml,1,6
csrc/quantization/w8a8/fp8/common.cu,1,314
tests/evals/gsm8k/configs/moe-refactor/Qwen3-30B-A3B-Fp8-CT-Block-deepgemm.yaml,1,8
vllm/renderers/mistral.py,1,112
examples/tool_chat_template_internlm2_tool.jinja,1,55
docs/serving/context_parallel_deployment.md,1,26
vllm/model_executor/layers/quantization/compressed_tensors/transform/utils.py,1,7
vllm/entrypoints/serve/elastic_ep/middleware.py,1,24
tests/compile/fusion_test_utils.py,1,163
tests/evals/gsm8k/configs/moe-refactor/Llama-4-Scout-BF16-triton.yaml,1,5
tests/kernels/moe/test_cutedsl_moe.py,1,457
csrc/cpu/sgl-kernels/moe_int8.cpp,1,610
